event,symbol,event_type,status,reason,source
PEVT_01204,GODREJCP,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs24072024.pdf
PEVT_01205,PERSISTENT,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs24072024.pdf
PEVT_01206,ACC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs24072025.pdf
PEVT_01207,IGIL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs24072025.pdf
PEVT_01208,INFY,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs24072025.pdf
PEVT_01209,JINDALSAW,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs24072025.pdf
PEVT_01210,TATAMOTORS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs24072025.pdf
PEVT_01211,JSLL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs24072025.pdf
PEVT_01212,BRITANNIA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26072022.pdf
PEVT_01213,NMDC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26072022.pdf
PEVT_01214,TATASTLLP,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26072022.pdf
PEVT_01215,BALAMINES,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26072022.pdf
PEVT_01216,CHEMPLASTS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26072022.pdf
PEVT_01217,LALPATHLAB,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26072022.pdf
PEVT_01218,INFIBEAM,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26072022.pdf
PEVT_01219,LAXMIMACH,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26072022.pdf
PEVT_01220,PERSISTENT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26072022.pdf
PEVT_01221,SYNGENE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26072022.pdf
PEVT_01222,TATASTEEL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26072022.pdf
PEVT_01223,TRIDENT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26072022.pdf
PEVT_01224,WIPRO,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26072022.pdf
PEVT_01225,VOLTAS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26072022.pdf
PEVT_01226,ALLCARGO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26102020.pdf
PEVT_01227,NETWORK18,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs26102020.pdf
PEVT_01228,ABIRLANUVO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs27042017.pdf
PEVT_01229,GRASIM,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs27042017.pdf
PEVT_01230,TUBEINVEST,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs27042017.pdf
PEVT_01231,LAURUSLABS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs27042017.pdf
PEVT_01232,PNBHOUSING,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs27042017.pdf
PEVT_01233,VBL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs27042017.pdf
PEVT_01234,AARTIDRUGS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01235,BCG,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01236,DELTACORP,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01237,EPIGRAL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01238,GRINFRA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01239,GALAXYSURF,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01240,GOCOLORS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01241,GUJALKALI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01242,HLEGLAS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01243,INFIBEAM,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01244,INGERRAND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01245,JAMNAAUTO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01246,LAXMIMACH,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01247,LUXIND,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01248,NAZARA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01249,ORIENTELEC,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01250,PFIZER,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01251,POLYPLEX,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01252,PGHL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01253,RAIN,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01254,RALLIS,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01255,RELAXO,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01256,ROSSARI,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01257,SHARDACROP,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01258,SFL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01259,SHOPERSTOP,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01260,SUPRAJIT,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01261,SYMPHONY,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01262,TEAMLEASE,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01263,TTKPRESTIG,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01264,VGUARD,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01265,VINATIORGA,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01266,VMART,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01267,ZYDUSWELL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01268,ACE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01269,ANANDRATHI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01271,CAPLIPOINT,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01272,CELLO,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01273,CHENNPETRO,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01274,DOMS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01275,ELECON,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01276,GRSE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01277,GMDCLTD,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01278,HAPPYFORGE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01279,HBLPOWER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01280,HSCL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01281,HONASA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01282,IREDA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01283,INOXWIND,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01284,JAIBALAJI,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01285,J&KBANK,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01286,JIOFIN,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01287,JSWINFRA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01288,JWL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01289,LLOYDSME,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01290,MAHSEAMLES,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01291,NUVAMA,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01292,RRKABEL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01293,RAILTEL,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01294,RKFORGE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01295,SBFC,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01296,SCHNEIDER,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01297,SIGNATURE,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01298,TMB,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01299,TATATECH,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01300,TITAGARH,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01301,TVSSCS,ADDITION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs28022024.pdf
PEVT_01302,RELCAPITAL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs29082017.pdf
PEVT_01303,MFSL,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs29082017.pdf
PEVT_01304,KPIT,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs31082018.pdf
PEVT_01305,SHILPAMED,DELETION,CONSUMED_IN_ENGINE,Valid parent broad-market Nifty 500 reconstitution event,ind_prs31082018.pdf
