source_document,source_url,source_page,section_heading,section_start_page,section_end_page,announcement_date,effective_date,review_period,event_type,event_type_basis,company_name,symbol,old_symbol,new_symbol,isin,extraction_status,extraction_notes
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,Housing & Urban Development Corporation Ltd.,HUDCO,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,IDFC Ltd.,IDFC,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,State Bank of India,SBIN,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,UPL Ltd.,UPL,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Aditya Birla Capital Ltd.,ABCAPITAL,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Bank of Baroda,BANKBARODA,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Bank of India,BANKINDIA,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Britannia Industries Ltd.,BRITANNIA,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Equitas Small Finance Bank Ltd.,EQUITASBNK,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Federal Bank Ltd.,FEDERALBNK,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Finolex Cables Ltd.,FINCABLES,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Jindal Steel & Power Ltd.,JINDALSTEL,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,MRF Ltd.,MRF,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,PNB Housing Finance Ltd.,PNBHOUSING,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Raymond Ltd.,RAYMOND,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Sonata Software Ltd.,SONATSOFTW,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Tube Investments of India Ltd.,TIINDIA,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,Angel One Ltd.,ANGELONE,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 9,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,Apar Industries Ltd.,APARINDS,,,,PASS,Extracted from ind_prs07122023.pdf Page 9 table | repeated_source_event
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,Aurobindo Pharma Ltd.,AUROPHARMA,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,Birlasoft Ltd.,BSOFT,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,BSE Ltd.,BSE,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,KEI Industries Ltd.,KEI,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,Multi Commodity Exchange of India Ltd.,MCX,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,One 97 Communications Ltd.,PAYTM,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,PB Fintech Ltd.,POLICYBZR,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,Prestige Estates Projects Ltd.,PRESTIGE,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,Rail Vikas Nigam Ltd.,RVNL,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,Trent Ltd.,TRENT,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,ADDITION,The following companies are being included,Zomato Ltd.,ZOMATO,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Adani Wilmar Ltd.,AWL,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Gujarat Narmada Valley Fertilizers and Chemicals Ltd.,GNFC,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Indiabulls Housing Finance Ltd.,IBULHSGFIN,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Power Finance Corporation Ltd.,PFC,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Bata India Ltd.,BATAINDIA,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Bosch Ltd.,BOSCHLTD,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,Axis Bank Ltd.,AXISBANK,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs07122023.pdf,https://www.niftyindices.com/Press_Release/ind_prs07122023.pdf,Page 10,11) Nifty500 Value 50,8,11,"December 07, 2023",,2023-DEC,DELETION,The following companies are being excluded,SBI Cards and Payment Services Ltd.,SBICARD,,,,PASS,Extracted from ind_prs07122023.pdf Page 10 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Bharat Heavy Electricals Ltd.,BHEL,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,BSE Ltd.,BSE,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,DCB Bank Ltd.,DCBBANK,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Engineers India Ltd.,ENGINERSIN,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Firstsource Solutions Ltd.,FSL,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Future Retail Ltd.,FRETAIL,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Graphite India Ltd.,GRAPHITE,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,H.E.G. Ltd.,HEG,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,IDFC Ltd.,IDFC,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Shipping Corporation of India Ltd.,SCI,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Tata Chemicals Ltd.,TATACHEM,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Tata Motors Ltd.,TATAMOTORS,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Tata Power Co. Ltd.,TATAPOWER,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Welspun Corp Ltd.,WELCORP,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Edelweiss Financial Services Ltd.,EDELWEISS,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Equitas Holdings Ltd.,EQUITAS,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Hindustan Zinc Ltd.,HINDZINC,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Indian Bank,INDIANB,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Indian Railway Finance Corporation Ltd.,IRFC,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Indus Towers Ltd.,INDUSTOWER,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,ITC Ltd.,ITC,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,JM Financial Ltd.,JMFINANCIL,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Petronet LNG Ltd.,PETRONET,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 6,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Polyplex Corporation Ltd.,POLYPLEX,,,,PASS,Extracted from ind_prs08122021.pdf Page 6 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Power Grid Corporation of India Ltd.,POWERGRID,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Redington (India) Ltd.,REDINGTON,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Union Bank of India,UNIONBANK,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Vedanta Ltd.,VEDL,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Adani Green Energy Ltd.,ADANIGREEN,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Balrampur Chini Mills Ltd.,BALRAMCHIN,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Divi's Laboratories Ltd.,DIVISLAB,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Indiamart Intermesh Ltd.,INDIAMART,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Intellect Design Arena Ltd.,INTELLECT,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Jubilant Foodworks Ltd.,JUBLFOOD,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Navin Fluorine International Ltd.,NAVINFLUOR,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Angel One Ltd.,ANGELONE,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,BSE Ltd.,BSE,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Computer Age Management Services Ltd.,CAMS,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Happiest Minds Technologies Ltd.,HAPPSTMNDS,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,"Indian Railway Catering And Tourism
Corporation Ltd.",IRCTC,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,KEI Industries Ltd.,KEI,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Linde India Ltd.,LINDEINDIA,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 7,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Radico Khaitan Ltd,RADICO,,,,PASS,Extracted from ind_prs08122021.pdf Page 7 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 8,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Bharat Petroleum Corporation Ltd.,BPCL,,,,PASS,Extracted from ind_prs08122021.pdf Page 8 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 8,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Escorts Ltd.,ESCORTS,,,,PASS,Extracted from ind_prs08122021.pdf Page 8 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 8,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,NCC Ltd.,NCC,,,,PASS,Extracted from ind_prs08122021.pdf Page 8 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 8,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Hindustan Copper Ltd.,HINDCOPPER,,,,PASS,Extracted from ind_prs08122021.pdf Page 8 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 8,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Indiabulls Real Estate Ltd.,IBREALEST,,,,PASS,Extracted from ind_prs08122021.pdf Page 8 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 8,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,National Aluminium Co. Ltd.,NATIONALUM,,,,PASS,Extracted from ind_prs08122021.pdf Page 8 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 8,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,ADDITION,The following companies are being included,Tata Chemicals Ltd.,TATACHEM,,,,PASS,Extracted from ind_prs08122021.pdf Page 8 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 8,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Pfizer Ltd.,PFIZER,,,,PASS,Extracted from ind_prs08122021.pdf Page 8 table
ind_prs08122021.pdf,https://www.niftyindices.com/Press_Release/ind_prs08122021.pdf,Page 8,9) NIFTY500 Value 50,6,8,"December 08, 2021","December 31, 2021",2021-DEC,DELETION,The following companies are being excluded,Tata Consumer Products Ltd.,TATACONSUM,,,,PASS,Extracted from ind_prs08122021.pdf Page 8 table
